track_id,track_name,artists_name,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo
4nRhbx8L4ifnMKaE5jSQGR,Only Love Can Break Your Heart,Neil Young,0.377,1970,0.681,0.732,188600,0.239,0,1.16E-06,2,0.0972,-12.203,1,55,25811,0.037,110.58
2dYdai0GywuwYq6blSwDBV,The Love You Save,The Jackson 5,0.946,1970,0.411,0.755,181427,0.713,0,0,9,0.118,-10.953,0,48,25696,0.0513,113.656
2anPa0qaFG1Nf0swkpfOQd,After the Gold Rush,Neil Young,0.329,1970,0.984,0.473,225973,0.158,0,2.19E-06,7,0.113,-12.9,1,55,25811,0.0332,98.008
6fxcpQMUoX0ofnbIHVnVWN,Out on the Tiles - Remaster,Led Zeppelin,0.59,1970,0.083,0.418,247345,0.962,0,0.00282,4,0.138,-8.423,1,53,1970,0.0567,94.141
6rLfU9QCwLUMRW5gGG7BWA,Dire Wolf - 2013 Remaster,Grateful Dead,0.725,1970,0.763,0.615,194491,0.376,0,0,9,0.0524,-11.331,1,49,1970,0.0347,76.711
7s2orxqJ8qE0aG3Ngvct3C,Green-Eyed Lady,Sugarloaf,0.89,1970,0.178,0.564,219760,0.523,0,0.0303,7,0.0624,-12.908,1,50,25569,0.122,149.304
6F42bG2EsAgo2ShVbBCdt6,Hey Tonight,Creedence Clearwater Revival,0.789,1970,0.0269,0.704,163707,0.589,0,0.11,4,0.154,-12.859,1,49,25909,0.0315,128.807
4YoKrIafwopFW5OfjaRwty,Is Anybody Goin to San Antone,Charley Pride,0.856,1970,0.724,0.718,133880,0.399,0,0,2,0.156,-11.592,1,51,25750,0.034,116.477
4Lz33Oi0UQ6SECXsT80Tx2,Southern Man,Neil Young,0.656,1970,0.392,0.373,331173,0.571,0,0.0476,7,0.126,-9.186,0,54,25811,0.0334,161.874
5EX3Q9GWGMtvvugQFkNTUb,Fuego En El 23,"Sonora Ponceña, Papo Lucca, Luigui Gomez, Tito Gómez",0.818,1970,0.528,0.647,284640,0.596,0,0.000514,7,0.775,-6.352,0,57,25933,0.0364,91.841
7jP44G0vKQLkfJ3x19pqPn,Friends - Remaster,Led Zeppelin,0.271,1970,0.744,0.257,233901,0.452,0,0.0996,7,0.38,-12.365,1,53,1970,0.0349,83.553
7DiaNCPgH5dJ1cJ925jTAA,Let It Rain,Eric Clapton,0.746,1970,0.111,0.442,301267,0.616,0,0.00321,2,0.0993,-11.417,1,54,25781,0.0294,122.267
6KHNMPZTSif1zFbFKErpNU,Moondance - 2013 Remaster,Van Morrison,0.563,1970,0.501,0.606,274040,0.282,0,8.30E-06,9,0.152,-12.207,0,54,1970-02,0.0339,67.409
1Ifka4pq7ruw9DO15hk9ni,I Live For You - Remastered 2014,George Harrison,0.222,1970,0.464,0.445,217747,0.444,0,0.00558,1,0.124,-9.661,1,53,25899,0.0246,71.629
7gCeodIXjhCLDWC5H1LOmT,Your Song,Elton John,0.289,1970,0.851,0.551,244227,0.27,0,7.04E-06,3,0.0966,-12.808,1,55,25668,0.0326,128.221
0CaBBQsaAiRHhiLmzi7ZRp,Two Of Us - Remastered 2009,The Beatles,0.931,1970,0.0974,0.726,216813,0.702,0,3.46E-05,7,0.239,-10.757,1,54,25696,0.032,109.114
2TEq8wpp3h8FTbjM5zhYKu,Crazy Love - 2013 Remaster,Van Morrison,0.334,1970,0.841,0.575,155453,0.188,0,4.37E-05,9,0.228,-18.758,1,53,1970-02,0.0959,77.464
362CS15hE1upuTKoWApzLn,Brokedown Palace - 2013 Remaster,Grateful Dead,0.316,1970,0.325,0.456,249065,0.336,0,0,5,0.097,-14.26,1,48,25720,0.0366,115.524
5Ny6yVg3LRfz3jicFcIMlm,Mississippi Queen,Mountain,0.584,1970,0.13,0.479,147827,0.832,0,2.83E-05,3,0.0459,-4.746,1,52,1970,0.145,140.41
1CPmTJHyeVRWsc6Va27fpQ,Take Me To The Pilot,Elton John,0.58,1970,0.393,0.403,226627,0.525,0,0,5,0.214,-9.287,1,53,25668,0.0941,82.859
39lw4tu2jDKW5kf7HGyqmM,The Weight,Aretha Franklin,0.728,1970,0.675,0.525,179827,0.615,0,2.52E-05,3,0.114,-10.893,1,51,25583,0.315,171.59
1zXkW4xGKcKyfhrWkYIjOI,Trouble,Yusuf / Cat Stevens,0.309,1970,0.653,0.519,169267,0.177,0,0,6,0.0964,-14.675,1,54,25745,0.0425,140.628
1MHgV79MSYE6ymNlGa3bRY,Ill Never Fall in Love Again,Dionne Warwick,0.756,1970,0.717,0.676,174840,0.339,0,9.77E-06,1,0.109,-13.805,1,58,1970,0.0509,136.882
6eYqvu9hPLkKQL0YgHXKFV,Wild Horses,The Flying Burrito Brothers,0.291,1970,0.142,0.521,380467,0.387,0,0.00068,7,0.112,-12.204,1,52,25681,0.0289,130.216
7y9O8sJmuX7DvmyrR7h3PY,All I Wanna Do - Remastered 2009,The Beach Boys,0.295,1970,0.0716,0.447,156467,0.416,0,0.00426,9,0.125,-12.181,0,51,25811,0.0258,103.068
0HHIbFhmTXsIzz2VUmkH96,I Heard It Through The Grapevine,Creedence Clearwater Revival,0.876,1970,0.0831,0.625,662773,0.835,0,0.0842,9,0.0999,-6.476,0,49,25774,0.0491,118.641
79krwDoFzJ6dbNRwceAwgH,Dont Let the Green Grass Fool You,Wilson Pickett,0.961,1970,0.442,0.573,169707,0.707,0,0.000241,6,0.123,-8.29,0,52,1970,0.0632,152.467
74D87XkpPozTefTJaGs1oH,Forever - Remastered 2009,The Beach Boys,0.263,1970,0.672,0.432,162293,0.35,0,0.000847,0,0.0932,-9.852,0,50,25811,0.0266,73.411
4w9Uex2WJC3QCawt8vLM05,Junk - Remastered 2011,Paul McCartney,0.315,1970,0.814,0.712,115293,0.0862,0,0.000259,9,0.191,-17.696,1,49,25675,0.0325,90.666
72YRB6ar59nBsNdnn0cVdD,Hand of Doom - 2012 - Remaster,Black Sabbath,0.229,1970,0.0191,0.452,428291,0.574,0,0.000111,0,0.112,-12.452,0,47,25829,0.0674,142.076
2zbV4xRYLuElz4PWOXI5P7,Rainy Night in Georgia,Brook Benton,0.384,1970,0.524,0.301,233573,0.309,0,0.0758,4,0.129,-19.155,0,51,1970,0.042,75.165
5LeB999d5zGavmLn8zxExw,Wah-Wah - Remastered 2014,George Harrison,0.604,1970,0.00151,0.36,337760,0.891,0,0.185,9,0.291,-5.875,1,52,25899,0.0341,96.39
25fDeVbN8AYWRriJfutwaG,Isnt It A Pity - Remastered 2014,George Harrison,0.285,1970,0.00212,0.211,430867,0.653,0,0.106,7,0.0605,-7.638,1,53,25899,0.0264,73.393
0NDjQezJaEC1KX9TfwEfzf,Minor Swing,"Django Reinhardt, Stéphane Grappelli, Quintette du Hot Club de France",0.738,1970,0.933,0.58,196627,0.47,0,0.743,9,0.098,-8.787,0,57,1970,0.168,202.376
52yEkn1b6BiOZad3x7x6PP,Ill See You in My Dreams,Django Reinhardt,0.84,1970,0.931,0.765,153333,0.522,0,0.913,5,0.102,-12.037,1,52,1970,0.0339,112.747
7KHGecUR5KX9hPLnsIdo8q,Mi tesoro,Cornelio Reyna,0.49,1970,0.597,0.623,179467,0.48,0,1.28E-05,7,0.062,-6.314,1,54,25603,0.0413,82.469
4QC4XLTPHiSdexDsKO5Vi7,The Awakening,Ahmad Jamal Trio,0.128,1970,0.829,0.531,381893,0.2,0,0.486,1,0.117,-17.265,1,47,1970,0.0353,81.898
1yeIxOEFmpQ3qlOb2R3g2m,The Ghetto,Donny Hathaway,0.826,1970,0.37,0.739,413773,0.523,0,0.194,5,0.177,-10.462,0,57,25569,0.0303,113.939
68p2wVoGWkDKGJtdsRZDP6,Me and Bobby McGee,Kris Kristofferson,0.589,1970,0.771,0.578,260027,0.293,0,6.93E-06,4,0.186,-13.89,1,45,25569,0.0287,133.399
0kUYnVS6z9YhL22l9pDDcB,Dolphin Dance,Ahmad Jamal Trio,0.136,1970,0.869,0.478,309200,0.231,0,0.919,4,0.101,-18.064,0,47,1970,0.0302,74.937
1yKQBy7olMIqRpziyAzf8c,Working Class Hero - Remastered 2010,John Lennon,0.193,1970,0.728,0.484,227933,0.165,1,1.19E-06,7,0.115,-18.568,1,58,25913,0.0498,159.174
7vJaNv4ItDyYXXCVRJreh6,Lets Work Together - Long Version / Bonus Track,Canned Heat,0.871,1970,0.118,0.746,193853,0.713,0,0,0,0.0684,-11.996,1,53,25783,0.0375,118.964
3ggTCH9i9dJ0sRdAxFGzcr,Burn Down The Mission,Elton John,0.544,1970,0.093,0.431,382933,0.651,0,0.0346,0,0.168,-10.161,1,51,25871,0.0374,122.227
4rylUVBblCUdmtDuYql6oI,Dont Let It Bring You Down,Neil Young,0.28,1970,0.502,0.662,176867,0.237,0,3.41E-06,5,0.107,-11.851,1,52,25811,0.0369,133.074
3gwRWIbr5ycEVLIAXrWaw7,Ive Got A Feeling - Remastered 2009,The Beatles,0.364,1970,0.0715,0.44,217560,0.609,0,0,2,0.582,-8.824,1,52,25696,0.0358,165.156
4hx9RvP93j79EJLAiyJQoI,Wasp / Behind the Wall of Sleep / Bassically / N.I.B. - 2014 Remaster,Black Sabbath,0.503,1970,0.025,0.378,583800,0.467,0,3.61E-05,11,0.316,-11.781,0,46,25612,0.0515,101.73
2ROJOb98GorxStuOuZWcGd,Have You Ever Loved A Woman?,Derek & The Dominos,0.644,1970,0.642,0.303,412960,0.648,0,0.053,0,0.407,-6.795,1,54,25873,0.0512,170.379
6hnyQ0YpiO35rutiLLHLmr,Vehicle,The Ides Of March,0.926,1970,0.0871,0.474,178067,0.734,0,0.00356,10,0.26,-8.813,0,51,1970,0.0426,101.751
2hdeaGl9nT3UoQIgSqctHj,Indian Summer,The Doors,0.147,1970,0.859,0.495,154067,0.154,0,0.139,2,0.106,-17.792,1,53,25608,0.0301,102.673
2g3JAKjKruTL40VffoGLmg,Blue Sunday,The Doors,0.147,1970,0.61,0.357,132949,0.331,0,0.0396,5,0.0952,-11.66,1,53,25608,0.0294,150.315
2EB1aFLWC4uIfld5Z3Yj1z,Sugar Magnolia - 2013 Remaster,Grateful Dead,0.671,1970,0.174,0.598,199399,0.516,0,1.32E-06,1,0.0816,-12.487,0,46,25720,0.0413,154.446
79LD1ZurhnJM7UiPyJ4ECl,Funk #49,James Gang,0.74,1970,0.0387,0.653,246271,0.928,0,0.696,2,0.096,-7.867,1,45,25750,0.0776,91.203
6KVM6U9Wcxgjh0jDjoRDgh,Waiting for the Sun,The Doors,0.236,1970,0.0836,0.554,238627,0.512,0,0.000332,9,0.103,-7.6,0,53,25608,0.0237,89.296
0QvxVQaOUIMgqxyvk9GpFE,Media Vuelta,José Alfredo Jimenez,0.387,1970,0.868,0.395,158333,0.22,0,0,5,0.0786,-10.964,1,55,25775,0.0434,77.792
2BURVLCtzmNylUqMVCLUbg,Lucky Man - 2012 Remastered Version,"Emerson, Lake & Palmer",0.477,1970,0.0914,0.345,275920,0.379,0,0.0566,7,0.0486,-15.662,1,52,25892,0.0304,154.779
4Q27I5G3W14hnYVi45oi2h,Question,The Moody Blues,0.322,1970,0.0169,0.222,344227,0.659,0,2.09E-05,0,0.471,-9.942,1,50,25787,0.0487,75.634
5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),Edison Lighthouse,0.753,1970,0.403,0.568,174760,0.824,0,0,9,0.0855,-4.613,1,53,25569,0.0299,108.625
14vDlv40PzpXKBo6qmht6M,Make Me Smile (Single Version) - 2002 Remaster,Chicago,0.722,1970,0.129,0.619,178933,0.773,0,0.0487,8,0.519,-7.345,1,47,25594,0.063,124.78
07l6JFwSC4I9ZRVQBDfQY9,Molina,Creedence Clearwater Revival,0.805,1970,0.385,0.806,163173,0.532,0,0.00043,4,0.0689,-13.311,1,45,25909,0.0828,138.699
23KUlJNvJmKrRVmo3XBvxM,In Memory Of Elizabeth Reed,Allman Brothers Band,0.793,1970,0.062,0.376,419093,0.755,0,0.869,9,0.057,-10.266,0,47,25829,0.0327,113.857
1UN6NjkwkztYxl6XzIp0pJ,If I Were a Carpenter,"Johnny Cash, June Carter Cash",0.689,1970,0.542,0.477,180573,0.366,0,0.00586,7,0.181,-13.227,1,50,25587,0.0434,88.198
17nOJOcPbcl4sKzM2yyYDp,Sugar Man,Rodríguez,0.43,1970,0.77,0.463,229413,0.577,0,0,5,0.598,-6.542,1,60,25632,0.043,97.83
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,0.282,1971,0.382,0.414,377093,0.428,0,0.000243,0,0.148,-11.097,1,79,26242,0.0278,145.075
3qiyyUfYe7CRYLucrPmulD,Baba ORiley,The Who,0.15,1971,0.313,0.489,300400,0.724,0,0.185,5,0.287,-8.367,1,77,26159,0.0352,117.292
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,0.491,1971,0.699,0.531,516893,0.481,0,0,4,0.0842,-11.709,0,75,1971,0.06,138.45
5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,Led Zeppelin,0.197,1971,0.58,0.338,482830,0.34,0,0.0032,9,0.116,-12.049,0,78,26245,0.0339,82.433
1k1Bqnv2R0uJXQN4u6LKYt,Aint No Sunshine,Bill Withers,0.514,1971,0.457,0.479,125093,0.416,0,1.72E-05,4,0.118,-11.451,0,77,26054,0.124,79.593
7pKfPomDEeI4TPT6EOYjn9,Imagine - Remastered 2010,John Lennon,0.169,1971,0.907,0.547,187867,0.257,0,0.183,0,0.0935,-12.358,1,78,26185,0.0252,75.752
3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,Led Zeppelin,0.749,1971,0.396,0.437,295387,0.864,0,0.0314,4,0.242,-7.842,0,72,26245,0.0904,81.394
6rovOdp3HgK1DeAMYDzoA7,Maggie May,Rod Stewart,0.543,1971,0.559,0.605,350267,0.574,0,0.113,2,0.0684,-10.536,1,72,26071,0.0377,129.449
1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,Janis Joplin,0.658,1971,0.302,0.453,271333,0.464,0,5.96E-05,2,0.152,-10.96,1,72,25944,0.0431,93.19
0ju1jP0cSPJ8tmojYBEI89,Dannys Song,Loggins & Messina,0.641,1971,0.805,0.505,254305,0.258,0,0,11,0.12,-12.193,0,67,1971,0.0297,141.003
5UwbnHhjnbinJH8TefuQfN,Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,0.815,1971,0.411,0.757,199200,0.868,0,0.00221,9,0.355,-9.326,1,64,26214,0.062,138.923
52dm9op3rbfAkc1LGXgipW,Wild Horses - 2009 Mix,The Rolling Stones,0.158,1971,0.687,0.432,341773,0.389,0,0.0107,7,0.0788,-6.517,1,72,26046,0.0255,139.506
14XWXWv5FoCbFzLksawpEe,Riders on the Storm,The Doors,0.716,1971,0.25,0.549,434720,0.722,0,0.0138,11,0.11,-11.729,0,74,26042,0.0283,103.885
1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads",John Denver,0.625,1971,0.758,0.462,190160,0.395,0,0,9,0.121,-9.376,1,70,1971,0.0264,82.259
70gbuMqwNBE2Y5rkQJE9By,Going to California - Remaster,Led Zeppelin,0.522,1971,0.943,0.503,212161,0.265,0,0.045,2,0.0867,-15.913,1,67,26245,0.0333,78.044
7shVwhUdVbHpykOfbzvDc1,A Case of You,Joni Mitchell,0.679,1971,0.9,0.693,263480,0.201,0,0,1,0.112,-9.903,1,69,26106,0.0288,100.836
0DAmSYQW9kq9gQNDI002KP,River,Joni Mitchell,0.383,1971,0.979,0.405,245040,0.152,0,9.07E-05,0,0.104,-13.901,1,67,26106,0.0395,61.34
6FsQrRpBLgsrFeAeiQqytm,Bang a Gong (Get It On) - Remastered Version,T. Rex,0.907,1971,0.157,0.729,267000,0.818,0,0.285,2,0.195,-9.992,1,63,26200,0.0732,125.811
10vkYRKw6Jjr7try1ir50G,Tired of Being Alone,Al Green,0.617,1971,0.339,0.772,172320,0.397,0,0.00541,7,0.0753,-8.585,1,68,26159,0.0391,97.964
39Bd345OWEhRNyfayhp9gv,Just My Imagination (Running Away With Me),The Temptations,0.477,1971,0.88,0.425,228160,0.242,0,0.0118,0,0.195,-15.424,1,64,25934,0.0267,92.472
61UuPxxYUvacEH6SHIK3sU,Brown Sugar - 2009 Mix,The Rolling Stones,0.963,1971,0.219,0.633,228667,0.934,0,0.00021,0,0.0592,-3.594,1,70,26046,0.0344,128.606
12q3V8ShACq2PSWINMc2rC,Its Too Late,Carole King,0.811,1971,0.498,0.45,233173,0.441,0,0.00562,9,0.133,-12.718,0,69,1971,0.0352,208.282
0cKk8BKEi7zXbdrYdyqBP5,Behind Blue Eyes,The Who,0.342,1971,0.213,0.394,221427,0.622,0,4.45E-05,4,0.0892,-8.258,0,70,26159,0.0336,126.844
1hIQPCM3oWXrpnXmgTDaKG,Cant You Hear Me Knocking - 2009 Mix,The Rolling Stones,0.714,1971,0.408,0.545,436000,0.757,0,0.045,0,0.16,-5.228,1,65,26046,0.0396,152.217
1ppuHX1oVMku5LTL0swNZP,Peace Train,Yusuf / Cat Stevens,0.781,1971,0.119,0.61,251333,0.582,0,3.76E-05,0,0.12,-10.422,1,66,25934,0.044,82.492
1BWsOxeMx83OrKGCV4gxly,I Feel the Earth Move,Carole King,0.645,1971,0.648,0.711,178560,0.576,0,0.00226,7,0.0528,-8.784,0,65,1971,0.0305,120.116
3ZE3wv8V3w2T2f7nOCjV0N,Life on Mars? - 2015 Remaster,David Bowie,0.216,1971,0.639,0.442,235987,0.384,0,7.70E-05,10,0.0539,-14.635,1,71,26284,0.0414,123.281
7fLTytvnvxy653VWxflTRf,Stay With Me,Faces,0.813,1971,0.0969,0.458,279360,0.869,0,0.0596,9,0.357,-8.381,1,65,1971,0.032,91.39
6zV8IpLvw0tkRSVCFQJB1y,Youve Got a Friend - 2019 Remaster,James Taylor,0.478,1971,0.795,0.689,268867,0.2,0,0.0327,9,0.0893,-18.634,1,60,26024,0.0309,91.787
61OQuSzsom6geFCA18JwO6,Never Been To Spain - Single Version,Three Dog Night,0.727,1971,0.58,0.517,226067,0.502,0,0.00157,4,0.352,-15.014,1,60,1971,0.0275,88.762
5eM6Rrk8rwLpUhrh7Kk5R1,California,Joni Mitchell,0.784,1971,0.905,0.464,230227,0.328,0,0,4,0.135,-9.005,1,65,26106,0.0407,70.859
0VNzEY1G4GLqcNx5qaaTl6,Vincent,Don McLean,0.458,1971,0.908,0.419,243493,0.085,0,5.33E-06,7,0.34,-19.387,1,70,1971,0.0362,91.509
2liDEMyPVzDDLXKUnyiznA,Can You Get to That,Funkadelic,0.815,1971,0.539,0.689,171560,0.83,0,0,8,0.0882,-8.774,1,65,26126,0.0954,140.732
34b3a3Pz9Jlz0092LMyNAB,Whats Going On,Marvin Gaye,0.811,1971,0.0991,0.265,232600,0.824,0,0,1,0.359,-5.654,0,70,26074,0.0991,203.206
1rHMg7t3LICgfTl2OsDn46,The Wind,Yusuf / Cat Stevens,0.78,1971,0.927,0.758,102200,0.187,0,0.1,2,0.122,-18.963,1,66,25934,0.0437,115.75
1W1GpfPujmgp2vQqcpUhtU,Wont Get Fooled Again - Remix,The Who,0.271,1971,0.256,0.702,513000,0.841,0,0.235,2,0.0584,-9.837,1,60,26159,0.045,134.919
4PRGxHpCpF2yoOHYKQIEwD,Rock and Roll - Remaster,Led Zeppelin,0.871,1971,0.000582,0.317,220561,0.887,0,0.00258,9,0.0891,-7.292,1,67,26245,0.0375,169.613
0APt4t1Dab58sYmGQ4jgij,Where You Lead,Carole King,0.931,1971,0.763,0.784,200147,0.459,0,1.28E-06,0,0.0684,-10.446,1,64,1971,0.0304,106.957
05f8Hg3RSfiPSCBQOtxl3i,When the Levee Breaks - Remaster,Led Zeppelin,0.803,1971,0.00217,0.271,428851,0.766,0,0.52,5,0.0707,-8.03,1,63,26245,0.0329,142.914
0YveezON7jpiaHA8fnUHxN,Roundabout - 2003 Remaster,Yes,0.391,1971,0.0682,0.41,510573,0.761,0,0.0077,4,0.0758,-9.453,0,66,26263,0.0687,132.889
6DmfWj5kOa1fX8AwN9byOn,L.A. Woman,The Doors,0.698,1971,0.0817,0.354,471160,0.731,0,0.00119,2,0.115,-9.178,1,67,26042,0.0381,170.64
3MFFDRC4wTN9JNGtzXsZlN,Love Her Madly,The Doors,0.966,1971,0.0573,0.564,198467,0.587,0,0.00485,4,0.0416,-7.393,0,66,26042,0.0316,147.462
51pQ7vY7WXzxskwloaeqyj,Stairway to Heaven - 1990 Remaster,Led Zeppelin,0.213,1971,0.575,0.346,478173,0.335,0,0.00674,7,0.185,-12.453,1,68,26245,0.0339,84.204
5UuikgHTxSRFRnC0zXx10i,Aqualung,Jethro Tull,0.662,1971,0.0649,0.477,396187,0.479,0,0.029,7,0.0906,-11.887,0,65,26011,0.0483,122.531
5clz8BOBulxx7q2yHxqOCk,Children of the Grave - 2014 Remaster,Black Sabbath,0.368,1971,0.0802,0.318,317206,0.65,0,0.132,6,0.0962,-13.928,1,58,26135,0.0375,149.994
2qWKpYIleSvBT6aUMXoia5,Angel from Montgomery,John Prine,0.39,1971,0.541,0.617,224186,0.421,0,0.00227,0,0.125,-14.231,1,60,1971,0.0318,131.653
4HHge4zAyIw3pkrtFzmwCl,So Far Away,Carole King,0.362,1971,0.895,0.488,235627,0.172,0,3.52E-05,2,0.0753,-14.264,1,61,1971,0.0372,143.631
0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remaster,David Bowie,0.41,1971,0.505,0.547,217747,0.308,0,0,0,0.109,-11.75,1,65,26284,0.0377,114.719
4W8IEREeLldaSQyGXcZQ2I,Strawberry Letter 23,Shuggie Otis,0.772,1971,0.139,0.519,239907,0.483,0,0.000218,9,0.365,-12.795,0,64,1971,0.0277,171.028
1qhp5owrFGeZ5Jgin28nwR,Youve Got a Friend,Carole King,0.458,1971,0.88,0.474,308973,0.263,0,4.45E-05,8,0.123,-10.684,1,69,1971,0.0336,168.683
2Bls0igCm79XQQ95IoUbhq,Mr. Big Stuff,Jean Knight,0.971,1971,0.29,0.886,164560,0.491,0,2.46E-06,8,0.229,-12.589,1,64,1971,0.171,93.236
3RZMzCvYsmJ0u2ioKTOsmJ,Honky Tonk Women - Mono Version,The Rolling Stones,0.967,1971,0.363,0.562,179387,0.779,0,0.0292,7,0.066,-6.705,1,63,26287,0.0592,119.602
3m8lTUL5GxGUNSaycI77ND,Sunshine On My Shoulders,John Denver,0.259,1971,0.915,0.322,311893,0.168,0,0.000223,10,0.117,-13.893,1,61,1971,0.0336,146.68
4XbxeoBeQnwpsyJyZEMoWc,Take This Job and Shove It,Johnny Paycheck,0.707,1971,0.562,0.764,156293,0.455,0,1.61E-05,10,0.0756,-10.336,1,57,1971,0.0508,137.148
2OSfEYKhlSsLx6vn4O75RK,I Want You Back,The Jackson 5,0.947,1971,0.441,0.667,178493,0.669,0,0.0023,8,0.215,-6.264,1,63,25934,0.0326,98.264
5spAjqC772iC2KzDvEkmSr,A Song for You,Donny Hathaway,0.0723,1971,0.822,0.315,325947,0.22,0,0.000211,5,0.245,-13.156,1,64,1971,0.037,88.045
2zLIjfjQ8kMy7WSSLmF0I2,Thank You - Remastered,Bonnie Raitt,0.552,1971,0.793,0.67,170800,0.279,0,0.00879,5,0.109,-15.589,1,60,1971,0.0289,77.82
2FZ0yrA5aPClG5ZPBlV7n4,Sweet Leaf - 2014 Remaster,Black Sabbath,0.658,1971,0.00183,0.362,304787,0.6,0,0.0426,2,0.0814,-12.285,1,56,26135,0.0463,148.462
3BqqF8suAIzW8655yJfcvh,Morning Has Broken,Yusuf / Cat Stevens,0.405,1971,0.622,0.424,200000,0.321,0,0.0196,7,0.0903,-13.162,1,69,25934,0.0312,133.126
37GWhu8R61gTStMvVQfDuE,Kiss an Angel Good Mornin,Charley Pride,0.87,1971,0.581,0.665,123467,0.512,0,0,4,0.371,-10.704,1,59,26238,0.03,130.578
0NnyYBnyStcNKDu7PejLPF,Love the One Youre With,The Isley Brothers,0.738,1971,0.367,0.75,223520,0.78,0,2.67E-06,4,0.153,-7.861,1,61,26166,0.036,94.864
1qfDfZAvrkSAFrAR2FTQDv,Grandmas Hands,Bill Withers,0.574,1971,0.598,0.731,121080,0.311,0,1.68E-06,4,0.111,-14.939,0,63,26054,0.0892,82.366
6MrILERJLA3Jcq0E9poZsp,Without You,Harry Nilsson,0.145,1971,0.612,0.392,201000,0.185,0,2.89E-06,4,0.0695,-15.472,1,66,1971,0.0285,64.933
0chxAqlZXGnUd691QrIkIR,The Little Drummer Boy - 1965 Version,Harry Simeone Chorale,0.126,1971,0.963,0.414,203453,0.062,0,0.0592,0,0.117,-24.57,0,55,25934,0.0457,112.356
4o5GyaeGMgDsrclBsL3au7,Coconut,Harry Nilsson,0.905,1971,0.389,0.653,231733,0.494,0,1.46E-06,5,0.0677,-14.79,1,58,1971,0.102,137.463
1dnTzkUEdwm9jrmdpKSfWU,Mercy Mercy Me (The Ecology),Marvin Gaye,0.474,1971,0.373,0.499,196467,0.633,0,0.716,6,0.0876,-12.145,0,61,26074,0.0445,93.238
2u3HmBPHrk3ooSdVikignW,Sweet Thang,Shuggie Otis,0.339,1971,0.0965,0.432,252173,0.518,0,0.788,7,0.136,-13.403,1,60,1971,0.0375,142.735
7AalBKBoLDR4UmRYRJpdbj,Fearless,Pink Floyd,0.179,1971,0.16,0.38,367933,0.341,0,0.0408,7,0.448,-15.719,1,57,26248,0.0418,143.719
0aJfFLl0grcQS7euiIp0ni,Levon,Elton John,0.426,1971,0.15,0.305,322133,0.594,0,0.000303,5,0.39,-10.499,1,55,26242,0.0447,145.77
5orygsZ5Ga0jEOvftsXqw2,The Seeker - Edit,The Who,0.753,1971,0.101,0.318,190373,0.657,0,3.01E-06,2,0.144,-11.829,1,61,26236,0.0358,177.477
0LXljhKMUgoLv8tLwZ1hmf,(You Make Me Feel Like) A Natural Woman,Carole King,0.303,1971,0.953,0.624,229067,0.158,0,0.00135,9,0.112,-13.059,1,62,1971,0.0289,85.492
65aeHyw8GdHFwmEvdSns21,Walk Away,James Gang,0.916,1971,0.018,0.6,212695,0.843,0,0.199,8,0.34,-7.455,1,57,26024,0.0351,102.323
73zqRPuK9AEBiy8X9XFJXR,Im the Only Hell (Mama Ever Raised),Johnny Paycheck,0.936,1971,0.0597,0.783,186293,0.633,0,5.11E-05,7,0.0782,-11.076,1,53,1971,0.0512,110.182
3D9iV6cYkYJRAPFO6DRKIE,Jealous Guy - Remastered 2010,John Lennon,0.254,1971,0.877,0.489,257787,0.389,0,0.32,4,0.105,-11.653,0,66,26185,0.0284,131.366
1l2Xmg54EUr3TDzNIaCr1z,Coat of Many Colors,Dolly Parton,0.681,1971,0.93,0.624,183667,0.257,0,7.56E-05,5,0.138,-13.341,1,59,1971,0.0444,85.617
3Xd39NB1rifow2RDNVgSFp,Sunshine (Go Away Today),Jonathan Edwards,0.837,1971,0.335,0.705,138733,0.359,0,0,10,0.0968,-15.388,1,54,1971,0.0649,125.31
7wL9EVloIobMw22rT7Ve8x,Man in Black,Johnny Cash,0.89,1971,0.589,0.676,172987,0.58,0,0.000145,5,0.218,-14.217,1,59,26079,0.0506,95.358
4KuBTG9nvmPhgwlRoXnJrJ,Inner City Blues (Make Me Wanna Holler),Marvin Gaye,0.64,1971,0.705,0.641,331960,0.605,0,0.0888,8,0.0761,-9.177,0,61,26074,0.0332,94.075
4xUlOxwGkdhsQuirAp5RfV,Moonshadow,Yusuf / Cat Stevens,0.511,1971,0.712,0.641,172533,0.297,0,7.78E-05,2,0.122,-11.316,1,62,25934,0.0319,130.658
6S3JlDAGk3uu3NtZbPnuhS,Baby Blue - Remastered 2010,Badfinger,0.517,1971,0.0186,0.623,217347,0.877,0,0.0144,11,0.0729,-7.788,1,60,26280,0.066,124.432
